id,identity_to_query
UniRef100_UPI0023067D8B/137-391,0.360
UniRef100_UPI0018AC94CE/139-393,0.356
UniRef100_UPI0003D0E67E/222-472,0.383
UniRef100_UPI00165A6939/172-426,0.360
UniRef100_UPI001FA8658B/193-447,0.360
UniRef100_A0A7L1ARQ7/1-251,0.383
UniRef100_A0A2I4AXW1/172-426,0.360
UniRef100_UPI00072E5F6C/139-393,0.349
UniRef100_A0A3Q3AC72/144-398,0.356
UniRef100_A0A3Q3AQ32/144-398,0.356
UniRef100_A0A6P8GRV4/145-399,0.368
UniRef100_UPI0018E282ED/164-418,0.352
UniRef100_A0A3Q3G5J3/195-445,0.414
UniRef100_UPI00298BD321/148-402,0.360
UniRef100_A0A671Y2Y8/115-369,0.360
UniRef100_UPI002DD8E301/218-468,0.410
UniRef100_UPI0023057252/222-472,0.410
UniRef100_A0A9Q0XKJ0/195-445,0.391
UniRef100_UPI0007429B3C/164-418,0.352
UniRef100_A0A671Y450/121-375,0.360
UniRef100_UPI00165C1A8D/172-426,0.360
UniRef100_A0A8J1M3X6/143-395,0.356
UniRef100_UPI0018AC9E29/144-398,0.356
UniRef100_A0AAD8Z7N8/227-476,0.387
UniRef100_UPI001FA92B5F/193-447,0.360
UniRef100_A0A8D3D7F1/145-399,0.360
UniRef100_UPI001FAE53A1/172-426,0.360
UniRef100_UPI001FA93FF7/193-447,0.360
UniRef100_A0A1A8K7E4/173-426,0.356
UniRef100_A0A671Y3Z7/138-392,0.360
UniRef100_UPI0006450100/144-398,0.352
UniRef100_A0A667XF15/156-410,0.352
UniRef100_UPI0006447EF0/164-418,0.352
UniRef100_UPI0009B3E0CC/137-391,0.356
UniRef100_UPI0021F5B882/167-421,0.360
UniRef100_A0A3B3DK17/147-401,0.360
UniRef100_UPI00072E3BDA/164-418,0.349
UniRef100_UPI001FA8A50A/193-447,0.360
UniRef100_UPI0021F58984/172-426,0.360
UniRef100_A0A6A4SU33/137-391,0.360
UniRef100_A0A9J8AVK4/106-360,0.364
UniRef100_UPI0018ACD490/164-418,0.356
UniRef100_A0A151NV77/222-472,0.383
UniRef100_A0A4W5NIC8/46-300,0.368
UniRef100_UPI0006449F0D/164-418,0.352
UniRef100_UPI002FD20B86/165-419,0.364
UniRef100_UPI002FD1EF1E/165-419,0.364
UniRef100_UPI0018ACED20/164-418,0.356
UniRef100_A0A672MPW6/224-474,0.406
UniRef100_UPI002FD4148D/165-419,0.364
UniRef100_UPI001FA87CC5/193-447,0.360
UniRef100_UPI00165AD5C8/164-418,0.352
UniRef100_A0A2D0RRB3/148-402,0.360
UniRef100_UPI001CF6CEA3/172-426,0.356
UniRef100_UPI001FA86F6B/193-447,0.360
UniRef100_A0A8C4ILK3/171-425,0.360
UniRef100_UPI001FAE470A/172-426,0.360
UniRef100_UPI0021F63ABC/167-421,0.360
UniRef100_UPI00286891B7/224-474,0.406
UniRef100_UPI0009B3DF7F/137-391,0.356
UniRef100_UPI000CDF67F2/227-476,0.387
UniRef100_UPI002AE0339C/135-389,0.356
UniRef100_UPI00165CC2CB/164-418,0.352
UniRef100_UPI00165B248D/172-426,0.360
UniRef100_A0A6P6J9T4/224-474,0.406
UniRef100_UPI00165C926C/172-426,0.360
UniRef100_UPI0021F5B69A/172-426,0.360
UniRef100_UPI002306CC63/224-474,0.410
UniRef100_UPI00165A2361/172-426,0.360
UniRef100_UPI001FA8B3B7/193-447,0.360
UniRef100_A0A3B5L0V3/114-368,0.349
UniRef100_UPI0018ACC1D0/164-418,0.356
UniRef100_UPI0007F92BD9/164-418,0.356
UniRef100_UPI002AE09CBF/135-389,0.356
UniRef100_A0A3B4ADY4/115-369,0.368
UniRef100_A0A3B3YE56/139-393,0.349
UniRef100_A0A7L3D634/172-422,0.383
UniRef100_UPI002ADF4C4D/135-389,0.356
UniRef100_UPI001CF65DE8/172-426,0.356
UniRef100_A0A2D0RS89/148-402,0.360
UniRef100_UPI000644C53A/164-418,0.352
UniRef100_UPI00072E6409/164-418,0.349
UniRef100_UPI001FAD908F/194-444,0.414
UniRef100_A0A7K5RCW3/197-447,0.391
UniRef100_A0A8M1KUY0/140-394,0.368
UniRef100_UPI001FABA3B4/172-426,0.360
UniRef100_UPI00072DDEA0/164-418,0.349
UniRef100_UPI001FAC21C0/172-426,0.360
UniRef100_UPI001FA8AC4D/193-447,0.360
UniRef100_UPI0024BE491A/240-490,0.414
UniRef100_UPI00165B719A/172-426,0.360
UniRef100_A0A096M085/133-387,0.360
UniRef100_UPI00165C1A60/172-426,0.360
UniRef100_A0A6P8H0H5/145-399,0.368
UniRef100_UPI0015FCE9F2/227-476,0.383
UniRef100_UPI001638AF1C/172-426,0.360
UniRef100_UPI00165A35D0/164-418,0.352
UniRef100_UPI002FCD5E4B/221-471,0.391
UniRef100_A0A9Q9VVU3/158-412,0.364
UniRef100_UPI00072EE38B/139-393,0.349
UniRef100_UPI001CF66407/172-426,0.356
UniRef100_A0A8J1M226/143-395,0.356
UniRef100_UPI00072E77AA/164-418,0.349
UniRef100_UPI0018917596/227-476,0.379
UniRef100_UPI001CF6AE4A/172-426,0.356
UniRef100_UPI002DDAC252/137-391,0.360
UniRef100_UPI001FA88481/193-447,0.360
UniRef100_A0A8J1M213/143-395,0.356
UniRef100_A0A8J1M201/143-395,0.356
UniRef100_UPI0021F62676/172-426,0.360
UniRef100_UPI001FABAEF8/172-426,0.360
UniRef100_UPI001FA8F5D9/193-447,0.360
UniRef100_UPI0018AC8FC5/139-393,0.356
UniRef100_UPI001ED82FD2/137-391,0.360
UniRef100_UPI0024BE22FB/172-426,0.360
UniRef100_UPI0020D0EE29/172-426,0.360
UniRef100_UPI0014449F57/172-426,0.360
UniRef100_UPI001CF632C0/172-426,0.356
UniRef100_UPI00165B1973/164-418,0.352
UniRef100_UPI00165A48FE/164-418,0.352
UniRef100_UPI00165C0924/164-418,0.352
UniRef100_UPI002AE06B0C/135-389,0.356
UniRef100_UPI00072DB08B/139-393,0.349
UniRef100_UPI002549FD18/222-472,0.395
UniRef100_A0A7K5YEX2/114-368,0.360
UniRef100_A0A3Q3ACL1/144-398,0.356
UniRef100_A0A7K4VVS4/172-422,0.391
UniRef100_UPI0023502BB6/153-407,0.360
UniRef100_UPI000443FFF6/172-426,0.360
UniRef100_A0A8C3WFB4/137-391,0.368
UniRef100_A0A3B4AU63/202-451,0.383
UniRef100_UPI000BBE7896/172-426,0.360
UniRef100_UPI00165CD6C0/164-418,0.352
UniRef100_UPI00072EC6E3/144-398,0.349
UniRef100_A0A9Q1JCU1/226-475,0.379
UniRef100_UPI000C6F4C46/172-426,0.360
UniRef100_UPI001FA8DA04/193-447,0.360
UniRef100_UPI0007F8FBFA/139-393,0.356
UniRef100_UPI000644F3A7/164-418,0.352
UniRef100_A0A7K6F7Z1/114-368,0.360
UniRef100_W5LQK0/144-398,0.360
UniRef100_UPI0007F918AF/139-393,0.356
UniRef100_UPI001ED7D5C9/137-391,0.360
UniRef100_UPI0024BDACC3/172-426,0.360
UniRef100_UPI001445339B/172-426,0.360
UniRef100_UPI0020D17326/172-426,0.360
UniRef100_UPI0007F93E85/139-393,0.356
UniRef100_A0A9J7X2Z1/158-412,0.364
UniRef100_A0A9Q9VVU5/158-412,0.364
UniRef100_UPI0024BEB78D/172-426,0.360
UniRef100_UPI001BE9C3D6/172-426,0.360
UniRef100_UPI002FD5A090/139-393,0.364
UniRef100_UPI001447A330/172-426,0.360
UniRef100_UPI0020D02E9D/172-426,0.360
UniRef100_A0A3Q3FLW4/144-398,0.356
UniRef100_UPI002306DB35/231-481,0.410
UniRef100_UPI0021F55629/167-421,0.360
UniRef100_UPI0020D08CB0/172-426,0.360
UniRef100_UPI0014455DB1/172-426,0.360
UniRef100_UPI000644AFB6/164-418,0.352
UniRef100_A0A3Q3FLN0/144-398,0.356
UniRef100_A0A9J7YV44/158-412,0.364
UniRef100_UPI001ED81DB9/137-391,0.360
UniRef100_A0A7K9SXX3/114-368,0.360
UniRef100_A0A6P6JJV0/158-412,0.364
UniRef100_A0A7L4FZR4/129-383,0.360
UniRef100_UPI00165C93FD/164-418,0.352
UniRef100_UPI0004438866/172-426,0.360
UniRef100_UPI0024BD6FB0/172-426,0.360
UniRef100_UPI001ED7D477/137-391,0.360
UniRef100_UPI0021F657B4/172-426,0.360
UniRef100_UPI00072E4109/164-418,0.349
UniRef100_A0A7K4TCU6/172-422,0.387
UniRef100_UPI0020D1BDB3/172-426,0.360
UniRef100_A0A9Q9VVU7/158-412,0.364
UniRef100_UPI000C6F730E/172-426,0.360
UniRef100_UPI00072E29CB/164-418,0.349
UniRef100_UPI0007F8D503/139-393,0.356
UniRef100_UPI0021F64845/172-426,0.360
UniRef100_UPI001CF67AF1/172-426,0.356
UniRef100_UPI00072EE04A/172-426,0.360
UniRef100_UPI000C6F4983/172-426,0.360
UniRef100_UPI00187CB6DD/172-426,0.360
UniRef100_UPI001FAD15B1/172-426,0.360
UniRef100_UPI00272CCEF5/158-412,0.364
UniRef100_UPI002E1161D4/195-445,0.410
UniRef100_A0A8U1BZQ5/227-476,0.387
UniRef100_UPI001FABA072/172-426,0.360
UniRef100_UPI0007F8F467/164-418,0.356
UniRef100_UPI0024BE9C81/172-426,0.360
UniRef100_UPI001ED7D213/137-391,0.360
UniRef100_UPI00272A3936/172-426,0.360
UniRef100_UPI001CD9159C/172-426,0.360
UniRef100_UPI0007F8D991/144-398,0.356
UniRef100_UPI001444A880/172-426,0.360
UniRef100_UPI0020D066F0/172-426,0.360
UniRef100_A0A674CFB7/227-476,0.387
UniRef100_UPI001CF62273/172-426,0.356
UniRef100_UPI0024BE3A39/172-426,0.360
UniRef100_UPI00272D038D/172-426,0.360
UniRef100_UPI00072E6CE0/139-393,0.349
UniRef100_UPI0020D06524/172-426,0.360
UniRef100_UPI00144841BD/172-426,0.360
UniRef100_UPI0020D186AF/172-426,0.360
UniRef100_A0A8J1M357/143-395,0.356
UniRef100_UPI00072E3815/164-418,0.349
UniRef100_A0A671Y2B0/172-426,0.360
UniRef100_UPI0021F51252/167-421,0.360
UniRef100_A0A8C3WIZ9/205-459,0.368
UniRef100_UPI00072EC18C/139-393,0.349
UniRef100_UPI00272C13F4/158-412,0.364
UniRef100_UPI00072EBDB4/164-418,0.349
UniRef100_UPI001ED7D9EE/137-391,0.360
UniRef100_UPI001CE162BC/13-267,0.360
UniRef100_UPI000443F38C/172-426,0.360
UniRef100_A0A8U1BXT2/225-474,0.387
UniRef100_UPI00072D9800/144-398,0.349
UniRef100_UPI002ADFE42D/34-288,0.356
UniRef100_A0A851C6F1/172-422,0.387
UniRef100_UPI0015A653DC/85-339,0.360
UniRef100_UPI0024BDCF3D/172-426,0.360
UniRef100_A0A3Q2FJ43/117-371,0.352
UniRef100_A0A8C4ILY1/172-426,0.360
UniRef100_UPI0007F89E99/164-418,0.356
UniRef100_A0A2U9BNX6/148-402,0.360
UniRef100_UPI0014484769/172-426,0.360
UniRef100_UPI0020D1B6FC/172-426,0.360
UniRef100_UPI00072E0B1B/144-398,0.349
UniRef100_UPI000C6F5EF7/172-426,0.360
UniRef100_A0A8U1BWG9/222-471,0.387
UniRef100_UPI00187CDCB5/172-426,0.360
UniRef100_UPI0004448CD7/172-426,0.360
UniRef100_UPI001CF666A1/172-426,0.356
UniRef100_UPI0007F87E96/164-418,0.356
UniRef100_UPI001CD8E01A/172-426,0.360
UniRef100_UPI0007F8DBA1/164-418,0.356
UniRef100_UPI000C6FC203/172-426,0.360
UniRef100_UPI00187C4D79/172-426,0.360
UniRef100_A0A671Y3H2/172-426,0.360
UniRef100_UPI00072DD04F/172-426,0.360
UniRef100_A0A7K8FNN4/76-326,0.387
UniRef100_UPI001FACD745/172-426,0.360
UniRef100_UPI0007F8E23F/164-418,0.356
UniRef100_UPI00272AA1FD/172-426,0.360
UniRef100_UPI001FAD2530/172-426,0.360
UniRef100_UPI001CD8B641/172-426,0.360
UniRef100_A0A7K4X884/129-383,0.360
UniRef100_UPI0006451167/164-418,0.352
UniRef100_A0A671Y2C0/172-426,0.360
UniRef100_A0A6P6JJH4/158-412,0.364
UniRef100_UPI00272DA668/172-426,0.360
UniRef100_A0A8C3R2T7/138-392,0.360
UniRef100_UPI000C6FB086/172-426,0.360
UniRef100_UPI0011C17CD0/172-426,0.360
UniRef100_UPI00187C73A6/172-426,0.360
UniRef100_UPI0024BEBC34/172-426,0.360
UniRef100_A0A671Y3H8/172-426,0.360
UniRef100_UPI0015A6C78F/85-339,0.360
UniRef100_A0A671Y956/172-426,0.360
UniRef100_UPI00144594A4/172-426,0.360
UniRef100_UPI0020D07DFE/172-426,0.360
UniRef100_UPI0007F91389/164-418,0.356
UniRef100_A0A4W5KY66/199-448,0.391
UniRef100_UPI00072E33B3/164-418,0.349
UniRef100_A0A087YEH7/172-426,0.360
UniRef100_A0A1U7UKW4/205-459,0.360
UniRef100_UPI0007F8BA33/164-418,0.356
UniRef100_UPI0020D16745/172-426,0.360
UniRef100_UPI0027297DA8/172-426,0.360
UniRef100_A0A060Y8R2/50-304,0.368
UniRef100_A0A6P6JJG6/158-412,0.364
UniRef100_A0A6P6JK57/158-412,0.364
UniRef100_UPI00187C6AD7/172-426,0.360
UniRef100_UPI001CD8A8F9/172-426,0.360
UniRef100_UPI002304B277/179-429,0.391
UniRef100_UPI0011C1D089/172-426,0.360
UniRef100_UPI00187C9A3B/172-426,0.360
UniRef100_UPI0023DF7DF4/111-365,0.360
UniRef100_UPI001CD8F047/172-426,0.360
UniRef100_A0A484DNU2/15-269,0.360
UniRef100_UPI0027E1D19F/167-421,0.360
UniRef100_UPI0024BE9947/172-426,0.360
UniRef100_UPI00072EDCDF/164-418,0.349
UniRef100_UPI0023DB4FFD/222-472,0.391
UniRef100_UPI0020D181CE/172-426,0.360
UniRef100_UPI001444A388/172-426,0.360
UniRef100_UPI0012381E48/222-472,0.391
UniRef100_UPI00187BFEC0/172-426,0.360
UniRef100_UPI00072E4CB9/164-418,0.349
UniRef100_UPI0024BE82EC/172-426,0.360
UniRef100_A0A3B3CXC4/218-468,0.406
UniRef100_A0A8C3R369/154-408,0.360
UniRef100_UPI0028A27032/111-365,0.360
UniRef100_UPI00072DCD38/164-418,0.349
UniRef100_UPI0014479902/172-426,0.360
UniRef100_UPI0020D14793/172-426,0.360
UniRef100_UPI0021C77275/111-365,0.360
UniRef100_UPI001C423041/172-426,0.360
UniRef100_UPI002FD06725/149-403,0.356
UniRef100_A0A8C6NMB9/196-446,0.410
UniRef100_A0A9Q9VVU9/158-412,0.364
UniRef100_A0A1A8U2Y7/195-445,0.410
UniRef100_A0A8B9TDT0/129-383,0.360
UniRef100_A0A8C3NNH3/220-470,0.391
UniRef100_A0A7L4H0G5/129-383,0.360
UniRef100_A0A9Q9VVV7/158-412,0.364
UniRef100_A0A9J7XKT1/158-412,0.364
UniRef100_UPI001CE0722E/43-297,0.360
UniRef100_A0A851U402/114-368,0.360
UniRef100_A0A9J7XEH5/158-412,0.364
UniRef100_UPI002E12CFA4/111-365,0.360
UniRef100_A0A7K7DVH0/114-368,0.360
UniRef100_UPI0023DF5956/111-365,0.360
UniRef100_A0A851QSL3/114-368,0.360
UniRef100_H2SYC3/224-474,0.410
UniRef100_Q4RHF0/224-474,0.410
UniRef100_A0A5C6NSW1/224-474,0.410
UniRef100_A0A851VG45/114-368,0.360
UniRef100_UPI002E2537A3/111-365,0.360
UniRef100_A0A9Q9VVW6/158-412,0.364
UniRef100_UPI002436C862/132-386,0.368
UniRef100_UPI0025498118/132-386,0.360
UniRef100_A0A9J7WX78/158-412,0.364
UniRef100_UPI000B3DF0D1/137-391,0.360
UniRef100_UPI002FD06CBD/149-403,0.356
UniRef100_UPI000C6F6761/172-426,0.360
UniRef100_UPI00115E970E/137-391,0.360
UniRef100_UPI000F5FE916/172-426,0.360
UniRef100_UPI000B3DF18B/137-391,0.360
UniRef100_A0A7K4ZBX5/129-383,0.360
UniRef100_UPI00072EE1B7/164-418,0.349
UniRef100_UPI000FCD2290/137-391,0.360
UniRef100_UPI0008472F24/137-391,0.360
UniRef100_UPI0013CEDC40/137-391,0.360
UniRef100_A0A663EIR5/106-360,0.360
UniRef100_A0A6J0IDM9/137-391,0.360
UniRef100_A0A852L9Y5/129-383,0.360
UniRef100_UPI000C6F6A24/172-426,0.360
UniRef100_UPI000FCD37C3/137-391,0.360
UniRef100_UPI0013CEEEA3/137-391,0.360
UniRef100_A0A6J0IFV5/137-391,0.360
UniRef100_UPI000FFD49FA/137-391,0.360
UniRef100_UPI001C4A9D6B/195-445,0.406
UniRef100_H3DMI7/225-475,0.410
UniRef100_UPI0021CCCDD9/132-386,0.360
UniRef100_UPI00072E668B/164-418,0.349
UniRef100_UPI0024C14545/132-386,0.360
UniRef100_A0A8C3WJ44/205-459,0.368
UniRef100_UPI000FFD2556/137-391,0.360
UniRef100_UPI001C684D3F/137-391,0.360
UniRef100_UPI0024BEAD36/172-426,0.360
UniRef100_UPI00272A1363/172-426,0.360
UniRef100_A0A7K7KKN0/114-368,0.360
UniRef100_UPI000443CD38/172-426,0.360
UniRef100_UPI00289B26F4/111-365,0.360
UniRef100_UPI0007BA925F/172-426,0.360
UniRef100_A0A7N6A4H5/119-373,0.360
UniRef100_UPI0014487F8A/172-426,0.360
UniRef100_UPI0020D1D8D7/172-426,0.360
UniRef100_UPI00272D157D/158-412,0.364
UniRef100_UPI0023DEB727/111-365,0.360
UniRef100_UPI0021C711C9/111-365,0.360
UniRef100_UPI000EF722BD/144-398,0.360
UniRef100_A0A8C3R281/133-387,0.360
UniRef100_UPI0004441893/172-426,0.360
UniRef100_UPI001C4ACE69/172-426,0.360
UniRef100_A0A7L3E8Z0/114-368,0.360
UniRef100_A0A7L0L6B1/129-383,0.360
UniRef100_UPI001C03A542/195-445,0.406
UniRef100_A0A7L0SNV6/129-383,0.360
UniRef100_UPI0011C10624/172-426,0.360
UniRef100_UPI002E10B49A/111-365,0.360
UniRef100_A0A7J6DHQ1/158-412,0.364
UniRef100_UPI0028BEE53E/139-393,0.360
UniRef100_UPI002E14DCDE/111-365,0.360
UniRef100_UPI002877405C/132-386,0.360
UniRef100_UPI002E26FA4D/111-365,0.360
UniRef100_A0A7L0FQ69/129-383,0.360
UniRef100_UPI0023BAD861/132-386,0.360
UniRef100_A0A8C3WIS0/205-459,0.368
UniRef100_UPI000F5D8E96/172-426,0.360
UniRef100_UPI002478E744/132-386,0.360
UniRef100_UPI000E1C3AB9/137-391,0.360
UniRef100_A0A852J536/129-383,0.360
UniRef100_A0A851XLG6/129-383,0.360
UniRef100_UPI001AE3E65A/137-391,0.360
UniRef100_A0A8D0EJM1/127-381,0.360
UniRef100_UPI000C6FA01A/172-426,0.360
UniRef100_UPI000FD672CF/137-391,0.360
UniRef100_UPI00187D046C/172-426,0.360
UniRef100_A0A3B3B4J3/224-474,0.406
UniRef100_A0AA40H9A2/129-383,0.360
UniRef100_A0A8J4ISU5/129-383,0.360
UniRef100_UPI000F5F957E/172-426,0.360
UniRef100_UPI000FD62650/137-391,0.360
UniRef100_A0A7K7NT88/129-383,0.360
UniRef100_A0A851CZJ7/129-383,0.360
UniRef100_A0A8J4KHM5/129-383,0.360
UniRef100_A0A7L1GGP5/129-383,0.360
UniRef100_UPI001AE1B468/137-391,0.360
UniRef100_A0A8J4J614/129-383,0.360
UniRef100_A0A7K7FSB6/129-383,0.360
UniRef100_UPI001FABEC33/164-418,0.345
UniRef100_UPI0013A5C073/137-391,0.360
UniRef100_A0A973Y7Z5/129-383,0.360
UniRef100_A0A7L1XX60/129-383,0.360
UniRef100_UPI001CD8DFAF/172-426,0.360
UniRef100_A0A7K5ZG68/129-383,0.360
UniRef100_A0A7K4WFR7/129-383,0.360
UniRef100_A0A7L3RFF6/129-383,0.360
UniRef100_UPI00093ED6E0/137-391,0.360
UniRef100_A0A7L3SZA6/129-383,0.360
UniRef100_UPI00187C3C27/172-426,0.360
UniRef100_A0A3Q1KAF2/106-360,0.360
UniRef100_UPI0013631C3A/144-398,0.360
UniRef100_A0A7L4ABE8/129-383,0.360
UniRef100_UPI001960E4E0/144-398,0.360
UniRef100_UPI000B3E00F0/137-391,0.360
UniRef100_A0AA97MGF4/129-383,0.360
UniRef100_UPI002FE2EEC0/132-386,0.360
UniRef100_A0A493TVT5/137-391,0.360
UniRef100_A0A7L4KZH8/129-383,0.360
UniRef100_UPI00272B79A0/172-426,0.360
UniRef100_A0A852NWN6/129-383,0.360
UniRef100_UPI001CD8770B/172-426,0.360
UniRef100_A0A7K9YVX8/114-368,0.360
UniRef100_UPI001C04E486/144-398,0.360
UniRef100_A0A851JYU5/129-383,0.360
UniRef100_UPI0008166ADE/144-398,0.360
UniRef100_A0A851YK35/130-384,0.360
UniRef100_A0A7K7RX61/129-383,0.360
UniRef100_UPI0030816952/132-386,0.360
UniRef100_UPI001ADE5F4B/137-391,0.360
UniRef100_A0A7L1UC79/129-383,0.360
UniRef100_UPI0015A53088/85-339,0.360
UniRef100_A0A7K6L5V0/129-383,0.360
UniRef100_A0A851RUX7/129-383,0.360
UniRef100_A0A852DB35/129-383,0.360
UniRef100_UPI002E254577/111-365,0.360
UniRef100_A0A7R5KLZ2/144-398,0.360
UniRef100_UPI0024C15787/132-386,0.360
UniRef100_UPI0004438D96/172-426,0.360
UniRef100_A0A7L4EM51/129-383,0.360
UniRef100_A0A7K4PPL7/129-383,0.360
UniRef100_UPI001AE70869/137-391,0.360
UniRef100_A0A7K7D3Y5/129-383,0.360
UniRef100_UPI00072DA7C3/172-426,0.360
UniRef100_A0A7K8RJ69/129-383,0.360
UniRef100_A0A851ZLM0/129-383,0.360
UniRef100_UPI001C675E9F/137-391,0.360
UniRef100_A0A7L3VC19/129-383,0.360
UniRef100_A0A7N6A6K6/111-365,0.360
UniRef100_A0A7K7IZW1/129-383,0.360
UniRef100_UPI0011C1BA98/172-426,0.360
UniRef100_UPI002407F1E6/139-393,0.360
UniRef100_UPI002110ADDE/139-393,0.360
UniRef100_A0A7K6ELP7/129-383,0.360
UniRef100_A0A7K5QGS9/129-383,0.360
UniRef100_A0A7K7BWV6/129-383,0.360
UniRef100_A0A7K7QRF2/129-383,0.360
UniRef100_A0A6P6JJU6/158-412,0.364
UniRef100_A0A7K7M1I9/129-383,0.360
UniRef100_A0A6P6JJG1/158-412,0.364
UniRef100_A0A6P6JK46/158-412,0.364
UniRef100_UPI002225C416/132-386,0.360
UniRef100_A0A7K5HS09/129-383,0.360
UniRef100_A0A7K4V3M2/129-383,0.360
UniRef100_UPI00071A6DFC/137-391,0.360
UniRef100_A0A7K9J4G0/114-368,0.360
UniRef100_UPI0018E3CEB2/205-459,0.364
UniRef100_A0A3Q3G5K2/224-474,0.414
UniRef100_A0A7L3UEE9/129-383,0.360
UniRef100_UPI000F5F73F6/172-426,0.360
UniRef100_A0A6J3CYE9/137-391,0.360
UniRef100_UPI002286DACC/132-386,0.360
UniRef100_A0A6P6JJF8/158-412,0.364
UniRef100_A0A8B9FC73/126-380,0.360
UniRef100_UPI00187C70B8/172-426,0.360
UniRef100_A0A6P6JJG9/158-412,0.364
UniRef100_UPI000742B2A3/139-393,0.352
UniRef100_UPI000F60154A/172-426,0.360
UniRef100_UPI00286937A4/158-412,0.364
UniRef100_UPI000670FE19/137-391,0.360
UniRef100_A0A663EIP9/116-370,0.360
UniRef100_UPI0018642368/199-448,0.387
UniRef100_UPI0011AF3854/132-386,0.360
UniRef100_A0A7K5JZN6/129-383,0.360
UniRef100_UPI001C41645D/172-426,0.360
UniRef100_UPI00084686A1/137-391,0.360
UniRef100_UPI00145A75BD/195-445,0.395
UniRef100_UPI00123807E8/144-398,0.360
UniRef100_A0A3B4BKN7/189-438,0.379
UniRef100_A0A7K6STC9/114-368,0.360
UniRef100_UPI000FCD24D9/137-391,0.360
UniRef100_UPI0013CEF7CB/137-391,0.360
UniRef100_A0A6J0IDU2/137-391,0.360
UniRef100_UPI0024321E44/172-426,0.364
UniRef100_A0A663EIR9/106-360,0.360
UniRef100_A0A851W027/129-383,0.360
UniRef100_UPI0015A59605/85-339,0.360
UniRef100_UPI0022871FBA/132-386,0.360
UniRef100_UPI000FFD5968/137-391,0.360
UniRef100_UPI0023B91A77/139-393,0.360
UniRef100_UPI0007778A07/137-391,0.360
UniRef100_A0A3B4CPN4/98-352,0.368
UniRef100_A0A7L1YNI2/114-368,0.360
UniRef100_UPI002AB1F949/139-393,0.360
UniRef100_UPI001AEA7AE7/137-391,0.360
UniRef100_UPI00209D4D63/137-391,0.360
UniRef100_A0A7L0MJI7/114-368,0.360
UniRef100_UPI002AA5DA0D/139-393,0.360
UniRef100_UPI0018E258F6/144-398,0.352
UniRef100_A0A7L1KGT4/114-368,0.360
UniRef100_UPI00051E5106/132-386,0.360
UniRef100_UPI00084792A3/137-391,0.360
UniRef100_UPI0020099973/137-391,0.360
UniRef100_UPI0022B1F145/139-393,0.360
UniRef100_UPI0023AB5313/139-393,0.360
UniRef100_UPI00051E1658/132-386,0.360
UniRef100_A0A7K5B1F5/114-368,0.360
UniRef100_UPI000F5FCB84/172-426,0.360
UniRef100_UPI0028777E6F/132-386,0.360
UniRef100_UPI000FCD1A61/137-391,0.360
UniRef100_A0A8K0BRL9/129-383,0.360
UniRef100_UPI0013CF28FE/137-391,0.360
UniRef100_A0A6J0IFI3/137-391,0.360
UniRef100_A0A851P5E5/114-368,0.360
UniRef100_A0A7K7VKS2/132-386,0.360
UniRef100_A0A851ABM5/114-368,0.360
UniRef100_A0A851MKQ8/114-368,0.360
UniRef100_A0A7K8XEF0/114-368,0.360
UniRef100_A0A7K8VLR3/114-368,0.360
UniRef100_A0A7K8W627/114-368,0.360
UniRef100_A0A8X8BN35/125-379,0.356
UniRef100_UPI0011CFA500/144-398,0.360
UniRef100_UPI000FFD08A4/137-391,0.360
UniRef100_A0A7L2Y9L6/114-368,0.360
UniRef100_A0A7K9VB44/114-368,0.360
UniRef100_UPI0023B95B63/139-393,0.360
UniRef100_A0A7K7JXU7/129-383,0.360
UniRef100_A0A7N5ZV12/111-365,0.360
UniRef100_UPI00092ED396/137-391,0.360
UniRef100_A0A7L0XAE7/113-367,0.360
UniRef100_A0A7L1ICT9/114-368,0.360
UniRef100_UPI002AB0139E/139-393,0.360
UniRef100_UPI000EF69BF0/144-398,0.360
UniRef100_A0A6J3CZH1/137-391,0.360
UniRef100_A0A7L0ZYI7/114-368,0.360
UniRef100_UPI001AE3B7ED/137-391,0.360
UniRef100_A0A7K6CND4/114-368,0.360
UniRef100_A0A7L0C688/114-368,0.360
UniRef100_A0A7K4R073/114-368,0.360
UniRef100_UPI00209D4AB5/137-391,0.360
UniRef100_A0A7L1SR02/114-368,0.360
UniRef100_UPI002AA517AD/139-393,0.360
UniRef100_A0A7L0J143/114-368,0.360
UniRef100_UPI0013A5CE11/137-391,0.360
UniRef100_UPI002FD6BA8A/139-393,0.360
UniRef100_A0A7L2KA17/113-367,0.360
UniRef100_A0A7K5WU12/114-368,0.360
UniRef100_UPI002407A5D7/139-393,0.360
UniRef100_A0A7K8ANM2/114-368,0.360
UniRef100_UPI00210FE0AC/139-393,0.360
UniRef100_UPI0023AAE60E/139-393,0.360
UniRef100_UPI0022B0DE44/139-393,0.360
UniRef100_UPI00051E5608/132-386,0.360
UniRef100_UPI0023A86176/119-369,0.387
UniRef100_A0A852FGB0/114-368,0.360
UniRef100_A0A7K5V990/114-368,0.360
UniRef100_A0A7K6APZ8/114-368,0.360
UniRef100_A0A6J3CTB4/137-391,0.360
UniRef100_UPI002FDCB643/144-398,0.360
UniRef100_A0A7K5PCR1/114-368,0.360
UniRef100_A0A7K6I0Y9/114-368,0.360
UniRef100_A0A7L2GLT5/172-422,0.383
UniRef100_A0A7K6IZD6/114-368,0.360
